dataId,No,formula,symbolSet,spaceGroup,spaceGroupNo,crystalSys,a,b,c,alpha,beta,gamma
2106769,14564,Cu6 Se6,Cu Se,P6_3/mmc,194,4,3.706,3.706,12.046,90,90,120
4339527,14565,Tb12 Ge16,Ge Tb,Cmcm,63,2,4.0629,10.6647,14.245,90,90,90
1531876,14566,Si12 Os8,Os Si,P-4c2,116,1,5.576,5.576,8.846,90,90,90
4310931,14567,Rb4 P4 Se24,P Rb Se,Pca2_1,29,2,11.7764,6.858,11.4596,90,90,90
1527374,14568,Sm4 Zn8,Sm Zn,Imma,74,2,4.552,7.299,7.59,90,90,90
2310733,14569,K8 Zr4,K Zr,P6_3/mmc,194,2,6.6,11.42,6.96,90,90,90
2103018,14570,Pr18 Sb10 O10,O Pr Sb,P4/n,85,1,10.2203,10.2203,9.1508,90,90,90
1527982,14571,Ca4 Ge2 O8,Ca Ge O,I4/mmm,139,1,3.7,3.7,11.88,90,90,90
1536491,14572,Nd1.2 Gd0.8 Se3.6774,Gd Nd Se,P4/nmm,129,1,4.088,4.088,16.672,90,90,90
4000780,14573,Mn14 Bi1.8896 O24,Bi Mn O,Im-3,204,0,7.458,7.458,7.458,90,90,90
2300504,14574,Mg8 Mo8 O32,Mg Mo O,C2/m,12,5,10.157,9.246,7.03,90,105.9,90
1557179,14575,Cs4 Al4 Br16,Al Br Cs,Pnma,62,2,12.2137,7.5304,9.9293,90,90,90
1523499,14576,Y8 Ir16,Ir Y,Fd-3m,227,0,7.524,7.524,7.524,90,90,90
7222866,14577,K18 Sb6 Se24,K Sb Se,R3c,161,4,11.375,11.375,13.596,90,90,120
1541802,14578,Y2 N6 O30,N O Y,P-1,2,6,9.151,12.097,6.723,104.52,112.39,104.05
1010406,14579,Ba1 Ce1 O3,Ba Ce O,Pm-3m,221,0,4.377,4.377,4.377,90,90,90
4344384,14580,Ta4 Pd2 S12,Pd S Ta,C2/m,12,5,11.787,3.272,9.971,90,115.68,90
7221075,14581,Zn9 In6 O18,In O Zn,R-3m,166,4,3.3534,3.3534,42.51,90,90,120
1525674,14582,Co16 N68 O104,Co N O,P2_1/c,14,5,11.789,13.855,21.534,90,91.94,90
8103759,14583,U32 Cr32 O256,Cr O U,C2/m,12,5,16.786,22.731,6.9969,90,90.051,90
7222810,14584,Nd8 Sn12,Nd Sn,P-1,2,6,6.378,8.422,11.098,107.37,96.78,100.03
4124318,14585,Fe16 C56 O52,C Fe O,P2_1/c,14,5,9.337,21.44,9.519,90,98.73,90
1511431,14586,Rb8 B18 Se18,B Rb Se,P-1,2,6,10.512,10.45,10.946,104.53,91.16,109.11
4002012,14587,Yb4 Al4 B16,Al B Yb,Pbam,55,2,5.922,11.473,3.506,90,90,90
1532048,14588,D2.408 Ti4 C1.92,C D Ti,Fm-3m,225,0,4.30963,4.30963,4.30963,90,90,90
4002790,14589,Sr16 Ta8 N24,N Sr Ta,C2/c,15,5,6.0750703,11.349508,12.6759092,90,92.10489057,90
1563264,14590,Zn26.88 Fe31.52 Sb32,Fe Sb Zn,Fm-3m,225,0,11.69,11.69,11.69,90,90,90
1531573,14591,Ti20 Sb8 Rh4,Rh Sb Ti,I4/mcm,140,1,10.486,10.486,5.314,90,90,90
1527121,14592,Ni0.66 Mo6 Se8,Mo Ni Se,P-1,2,6,6.727,6.582,6.751,90.61,92.17,90.98
1540254,14593,K12 Ti4 O14,K O Ti,P2_1/c,14,5,6.583,9.303,11.27,90,123.6,90
1536326,14594,Ti9.754 Zn2 Sb6,Sb Ti Zn,P6_3/mcm,193,4,8.151,8.151,5.537,90,90,120
1525234,14595,Zn1.49 Cu0.51,Cu Zn,Im-3m,229,0,3.001,3.001,3.001,90,90,90
1527256,14596,Ta3 N1.29,N Ta,P-31m,162,4,5.285,5.285,4.919,90,90,120
8104355,14597,K48 Sn16 Se56,K Se Sn,P2_1/c,14,5,17.052,12.328,19.709,90,102.6,90
1536358,14598,La2.8 Pb1.2 F10.8,F La Pb,Fm-3m,225,0,5.922,5.922,5.922,90,90,90
2011977,14599,Ba12 Sb8 O4,Ba O Sb,Pbam,55,2,12.4228,12.63,5.101,90,90,90
1509369,14600,La2 Ag2 Ge2,Ag Ge La,P6_3mc,186,4,4.5587,4.5587,7.8969,90,90,120
1510869,14601,Na4 B58,B Na,Cm,8,5,5.874,10.403,8.359,90,90.17,90
9007776,14602,Y2 Cl6 O12,Cl O Y,P2/c,13,5,7.8346,6.4729,9.5817,90,93.768,90
1526412,14603,Rb2 Pd1 C2,C Pd Rb,P-3m1,164,4,5.3581,5.3581,5.2888,90,90,120
2310550,14604,U4 Mo4 C8,C Mo U,Pnma,62,2,5.625,3.249,10.98,90,90,90
8103792,14605,V1 Re1 O4,O Re V,P4_2/mnm,136,1,4.6357,4.6357,2.8292,90,90,90
1523517,14606,Ti1 Re0.38 Ir0.62,Ir Re Ti,Pm-3m,221,0,3.091,3.091,3.091,90,90,90
1510963,14607,Hf6.216 B310.248,B Hf,R-3m,166,4,10.975,10.975,24.034,90,90,120
1527280,14608,Ca4 Ga4.736 Pd1.184,Ca Ga Pd,Imma,74,2,4.462,7.231,7.745,90,90,90
7221086,14609,U2 Bi4 O11.88,Bi O U,C2,5,5,6.8782,4.0057,9.6939,90,90.11,90
2105377,14610,Si4 Ag12 O14,Ag O Si,P2/c,13,5,10.264,5.259,8.052,90,110.5,90
1524525,14611,Th8 Cu4,Cu Th,I4/mcm,140,1,7.324,7.324,5.816,90,90,90
1538273,14612,Pr2 U2 N4,N Pr U,Fm-3m,225,0,5,5,5,90,90,90
2105416,14613,Li6 B2 N4,B Li N,P4_2/mnm,136,1,4.6435,4.6435,5.2592,90,90,90
1509561,14614,Ti1 Ag1,Ag Ti,P4/mmm,123,1,2.902,2.902,4.077,90,90,90
1527584,14615,Ba12 V4 O19.2,Ba O V,I4/mcm,140,1,7.29,7.29,11.78,90,90,90
4330062,14616,Sr4 Cu12 P10,Cu P Sr,I4/mmm,139,1,4.116,4.116,24.6486,90,90,90
1527715,14617,Tm2 Ga8 Fe1,Fe Ga Tm,P4/mmm,123,1,4.212,4.212,11.03,90,90,90
1522507,14618,Nb10 Ga26,Ga Nb,Cmmm,65,6,3.778,40.335,3.778,90,90,90
4000575,14619,Yb4 Cr4 Sb12,Cr Sb Yb,Pbcm,57,2,12.981,6.1396,5.9926,90,90,90
4340717,14620,Bi8 Pb14 Se26,Bi Pb Se,C2/m,12,5,13.991,4.2619,23.432,90,98.31,90
4344471,14621,Gd24 Mg92 C4,C Gd Mg,Fm-3m,225,0,14.32,14.32,14.32,90,90,90
1528919,14622,Ce6 Co8 Sn26,Ce Co Sn,Pm-3n,223,0,9.602,9.602,9.602,90,90,90
1527628,14623,Nb34 Bi5.52 O94,Bi Nb O,Pba2,32,2,12.516,37.14,3.922,90,90,90
1510997,14624,La2 Co4 B4,B Co La,I4/mmm,139,1,3.6186,3.6186,10.223,90,90,90
1522948,14625,Zr3 Sn3 Ir3,Ir Sn Zr,P-62m,189,4,7.32,7.32,3.661,90,90,120
9008759,14626,U4 P4,P U,Fm-3m,225,0,5.589,5.589,5.589,90,90,90
1535349,14627,Cs12 Na4 Pb16,Cs Na Pb,Cmcm,63,2,7.267,17.282,11.074,90,90,90
1539064,14628,Zn8 Rh16 O32,O Rh Zn,Fd-3m,227,0,8.54,8.54,8.54,90,90,90
1524849,14629,Ce8 Co8 Rh8,Ce Co Rh,Fd-3m,227,0,7.354,7.354,7.354,90,90,90
1100829,14630,Zr4 H48 C48,C H Zr,P2_1/c,14,5,8.7249,7.9789,13.8141,90,91.116,90
7222468,14631,Cs2 Na2 Se2,Cs Na Se,P4/nmm,129,1,4.99,4.99,8.087,90,90,90
7019933,14632,Fe2 H84 C60,C Fe H,P-1,2,6,9.8147,10.9245,13.1469,67.653,86.4663,75.074
1509756,14633,Tl4 Ag22.0002 Te14.88,Ag Te Tl,P-6,174,4,11.418,11.418,9.22,90,90,120
1534367,14634,Na6 Ti3 F18,F Na Ti,P-3m1,164,4,9.2,9.2,5.13,90,90,120
7222718,14635,Ba16 Ga16 S40,Ba Ga S,C2/c,15,5,15.294,14.793,8.58,90,106.04,90
2230973,14636,U16 Mn2 S34,Mn S U,C2/m,12,5,13.3549,8.3893,10.4927,90,101.658,90
1523616,14637,Gd3 Tl3 Pd3,Gd Pd Tl,P-62m,189,4,7.766,7.766,3.807,90,90,120
1537380,14638,In4 Hg2 Te8,Hg In Te,I-4,82,1,6.186,6.186,12.37,90,90,90
1527414,14639,Gd2 Si4 Pt4,Gd Pt Si,P4/nmm,129,1,4.183,4.183,9.813,90,90,90
1533773,14640,Li3.426 Ni2.574 O6,Li Ni O,R-3m,166,4,2.83192,2.83192,14.099,90,90,120
1538129,14641,Sc1 Ni5,Ni Sc,P6/mmm,191,4,4.74,4.74,3.76,90,90,120
4031468,14642,Cs6 Fe4 Cl18,Cl Cs Fe,P6_3/mmc,194,4,7.235,7.235,17.78,90,90,120
1535877,14643,La10 C4 Cl18,C Cl La,P-1,2,6,8.645,8.706,11.92,84.97,85.78,61.31
9014314,14644,K16 In16 As24,As In K,P2_1/c,14,5,14.323,7.106,15.795,90,90.3,90
1533534,14645,Ti1 Al2.679 Ni0.321,Al Ni Ti,Pm-3m,221,0,3.9316,3.9316,3.9316,90,90,90
1535493,14646,Fe22 Br28 N36,Br Fe N,I4/mmm,139,1,10.6942,10.6942,21.335,90,90,90
1527425,14647,Zn6.58 In2.02 S10,In S Zn,P3m1,156,4,3.838,3.838,31.3,90,90,120
9015967,14648,Cr2 H4 O4,Cr H O,Pnnm,58,2,4.8623,4.2972,2.9567,90,90,90
1525018,14649,Dy1 Fe1 Ni4,Dy Fe Ni,P6/mmm,191,4,4.901,4.901,4.101,90,90,120
1527473,14650,Zr1 Se0.66,Se Zr,P-6m2,187,4,3.546,3.546,3.614,90,90,120
1509444,14651,Li8 Ag4 Pb4,Ag Li Pb,F-43m,216,0,6.678,6.678,6.678,90,90,90
1533091,14652,Cs4 Ga4 Se12,Cs Ga Se,P2_1/c,14,5,7.727,13.014,6.705,90,106.39,90
1535903,14653,Rb8 Zn4 Cl16,Cl Rb Zn,Pnma,62,2,7.276,12.716,9.256,90,90,90
2107172,14654,Na12 As4 S12,As Na S,P2_13,198,0,8.566,8.566,8.566,90,90,90
1538215,14655,Mn4 Te4,Mn Te,Fm-3m,225,0,5.98,5.98,5.98,90,90,90
1526483,14656,Yb6 S4 F8,F S Yb,I4/mmm,139,1,3.8461,3.8461,18.842,90,90,90
1527394,14657,Ce1 Ga1.4 Sn0.6,Ce Ga Sn,P6/mmm,191,4,4.357,4.357,4.388,90,90,120
1526012,14658,Cu8 N20 Cl32,Cl Cu N,I4/mcm,140,1,8.748,8.748,23.292,90,90,90
4109270,14659,Yb8 Cd4 Sb8,Cd Sb Yb,Cmc2_1,36,2,4.6184,17.418,7.178,90,90,90
9007588,14660,Cu3 I6 O20,Cu I O,P-1,2,6,7.256,7.9503,7.8559,105.096,92.945,96.952
2009656,14661,Ca1 Sb2 O6,Ca O Sb,P-31m,162,4,5.2405,5.2405,5.0221,90,90,120
4326533,14662,Co1.998 B6 Rh12.002,B Co Rh,P6_3mc,186,4,7.43,7.43,4.7427,90,90,120
4002252,14663,K6.144 Ba5.808 C120,Ba C K,Im-3,204,0,11.21661,11.21661,11.21661,90,90,90
9008439,14664,Ca12 Si12 O38,Ca O Si,P2/c,13,5,17.032,7.363,7.012,90,90.36,90
1536840,14665,Nb24 I42 Br2,Br I Nb,Pccn,56,2,11.28,15.302,13.524,90,90,90
9011991,14666,Tl12 Fe8 S16,Fe S Tl,Pnma,62,2,7.38,10.73,11.14,90,90,90
4124658,14667,Th6 Si4,Si Th,P4/mbm,127,1,7.835,7.835,4.154,90,90,90
1524586,14668,Yb4 Cu4,Cu Yb,Pnma,62,2,7.568,4.26,5.771,90,90,90
2020043,14669,Nb20 Ga4 Sn8,Ga Nb Sn,I4/mcm,140,1,10.586,10.586,5.177,90,90,90
1523842,14670,Li32 W16 O64,Li O W,I4_1/amd,141,1,11.954,11.954,8.41,90,90,90
1509675,14671,Na8 Ag16,Ag Na,Fd-3m,227,0,7.923,7.923,7.923,90,90,90
1510586,14672,K12 Ge6 Au21,Au Ge K,R-3m,166,4,6.411,6.411,27.912,90,90,120
9000312,14673,Na18 B36 O108,B Na O,R32,155,4,11.09,11.09,21.07,90,90,120
1539947,14674,Ti4 N8 Cl24,Cl N Ti,Fm-3m,225,0,9.89,9.89,9.89,90,90,90
2002295,14675,Ba5 V5 O12.495,Ba O V,P3m1,156,4,5.718,5.718,11.613,90,90,120
2310956,14676,Th8 Mg16,Mg Th,Fd-3m,227,0,8.57,8.57,8.57,90,90,90
1539992,14677,Ba12 Fe12 O36,Ba Fe O,R-3m,166,4,5.6905,5.6905,28.01,90,90,120
2225399,14678,Al4 P12 O36,Al O P,P2_1/c,14,5,6.0931,15.0676,8.2016,90,105.166,90
1521025,14679,Sr4 Pr2 O8,O Pr Sr,Pbam,55,2,6.12382,10.28083,3.58963,90,90,90
4065524,14680,H270 Os18 C192,C H Os,R-3,148,4,18.4828,18.4828,15.7459,90,90,120
9007452,14681,Zr8 S16 O96,O S Zr,Fddd,70,2,25.92,11.62,5.532,90,90,90
4336697,14682,Eu4 Al8 O16,Al Eu O,P2_1,4,5,8.44478,8.82388,5.15643,90,93.1854,90
1535640,14683,Ti2 Al4 Br16,Al Br Ti,Pnn2,34,2,6.274,12.801,8.676,90,90,90
2015343,14684,Ba28 Cl8 F48,Ba Cl F,P-6,174,4,21.3281,21.3281,4.1993,90,90,120
8103051,14685,Yb12 Sn12 Au18,Au Sn Yb,R-3m,166,4,4.7684,4.7684,46.898,90,90,120
1010121,14686,Cs1 Hg1 Cl3,Cl Cs Hg,Pm-3m,221,0,5.44,5.44,5.44,90,90,90
1522836,14687,Zr8 Mo8 W8,Mo W Zr,Fd-3m,227,0,7.62,7.62,7.62,90,90,90
5000224,14688,Sn2 O4,O Sn,P4_2/mnm,136,1,4.737,4.737,3.185,90,90,90
2106071,14689,Zr4 N8 F24,F N Zr,C2/m,12,5,8.13,12.16,5.42,90,101.5,90
7221357,14690,Ba8 Mn4 Te12,Ba Mn Te,Pnma,62,2,9.72,4.73,18.98,90,90,90
9008100,14691,Na8 S4 O36,Na O S,P4_322,95,1,9.331,9.331,12.85,90,90,90
1524111,14692,Lu4 Cd12,Cd Lu,Cmcm,63,2,7.14,10.517,4.771,90,90,90
1537005,14693,Sn30 Ru6 O28,O Ru Sn,Cm,8,5,12.39,7.074,12.908,90,108.6,90
1531462,14694,Gd10.656 Se16,Gd Se,I-43d,220,0,8.7256,8.7256,8.7256,90,90,90
2214531,14695,Mg4 S4 O16,Mg O S,Pnma,62,2,8.5787,6.6953,4.7438,90,90,90
4002175,14696,Nb6 B6 Ru6,B Nb Ru,Pmma,51,2,10.8672,3.1543,6.35,90,90,90
2002240,14697,Sr8 Fe8 O20,Fe O Sr,Ima2,46,2,5.661,15.598,5.531,90,90,90
1561799,14698,La2 Bi4 Au2,Au Bi La,P4/nmm,129,1,4.623,4.623,9.936,90,90,90
1524609,14699,Tl16 Sn8 Se24,Se Sn Tl,Pnma,62,2,8.051,8.169,21.24,90,90,90
1527478,14700,Nd2 V4 Fe20,Fe Nd V,I4/mmm,139,1,8.5515,8.5515,4.7633,90,90,90
4003921,14701,Cs4 Sb20 S32,Cs S Sb,P2_1/c,14,5,11.7811,8.8645,15.8103,90,104.688,90
1523966,14702,Na4.12 Si36 O95.12,Na O Si,C2/m,12,5,17.641,18.031,7.402,90,116.43,90
9012225,14703,Cu12 Sn21 S48,Cu S Sn,R-3m,166,4,7.372,7.372,36.01,90,90,120
4323204,14704,Cs3 B36 Br32.7636,B Br Cs,R3,146,4,9.8243,9.8243,22.098,90,90,120
2107040,14705,Cs9 Mn9 Cl27,Cl Cs Mn,R-3m,166,4,7.29,7.29,27.317,90,90,120
4031509,14706,Ba54 Rh47.508 O144,Ba O Rh,R-3c,167,4,10.0766,10.0766,41.571,90,90,120
1530480,14707,Ba10 Mn10 O28.11,Ba Mn O,P6_3/mmc,194,4,5.68,5.68,23.37299,90,90,120
4331672,14708,Ba4 Sn8 S20,Ba S Sn,Pccn,56,2,6.674,10.607,11.394,90,90,90
1523042,14709,Al10.8 Ge1.2,Al Ge,I4/mcm,140,1,6.13,6.13,4.92,90,90,90
1521659,14710,Ba4 Ho8 Te16,Ba Ho Te,Pnma,62,2,13.6211,4.4322,16.0959,90,90,90
1519661,14711,Li2.7 Ti3 S6,Li S Ti,R-3m,166,4,3.53131,3.53131,18.609,90,90,120
9011811,14712,Pb8 C4 O16,C O Pb,P2_12_12_1,19,2,5.1465,9.014,9.315,90,90,90
2310492,14713,Na0.93 Mo6 O16.992,Mo Na O,P-3m1,164,4,5.51,5.51,12.95,90,90,120
7209345,14714,K8 Ag4 Sb4,Ag K Sb,C222_1,20,2,10.44,8.29,6.28,90,90,90
9007722,14715,Fe1.122 Ni34.878 S32,Fe Ni S,C222,21,2,9.3359,11.2185,9.43,90,90,90
1511055,14716,Co4 Re4 B4,B Co Re,Pnma,62,2,5.648,3.221,6.554,90,90,90
1539496,14717,Zr4 C2 N2,C N Zr,Fm-3m,225,0,4.66,4.66,4.66,90,90,90
4060213,14718,Zr4 H120 C88,C H Zr,P2_1/c,14,5,26.7687,8.7564,8.0887,90,91.063,90
1508368,14719,Li1 Ti1 S2,Li S Ti,P-3m1,164,4,3.4079,3.4079,5.6989,90,90,120
1000442,14720,Al16 O24,Al O,Pna2_1,33,2,4.8437,8.33,8.9547,90,90,90
1521658,14721,Ba4 Y8 Te16,Ba Te Y,Pnma,62,2,13.646,4.443,16.141,90,90,90
1534847,14722,Y1.08 Bi2.9208 O6.0024,Bi O Y,Fm-3m,225,0,5.478,5.478,5.478,90,90,90
2017370,14723,Cu36 B24 O72,B Cu O,P2_1/c,14,5,17.82,8.5232,9.1706,90,95.913,90
1522779,14724,Nd4 Ga4,Ga Nd,Cmcm,63,2,4.435,11.23,4.182,90,90,90
2107067,14725,Tl16 Ge16 S40,Ge S Tl,C2/c,15,5,14.967,14.98,8.812,90,106.98,90
1010173,14726,K8 Sn4 Cl24,Cl K Sn,Fm-3m,225,0,9.983,9.983,9.983,90,90,90
1524278,14727,Er4 Ni4 Sb4,Er Ni Sb,F-43m,216,0,6.271,6.271,6.271,90,90,90
2005441,14728,Ti12 H212 C264,C H Ti,P2_1/c,14,5,16.531,13.224,22.633,90,87.85,90
1525571,14729,Yb4 Ni4 O12,Ni O Yb,P2_1/c,14,5,5.1298,5.4996,7.3404,90,90.125,90
8103965,14730,Cu12 As16,As Cu,Immm,71,2,3.54,13.45,13.77,90,90,90
1522303,14731,Pr1 W5 O15,O Pr W,Pmmm,47,2,10.17,7.418,3.79,90,90,90
9009314,14732,Mn4 V4 O14,Mn O V,C2/m,12,5,6.719,8.719,4.966,90,103.6,90
1538202,14733,Tm2 Si4 Pt4,Pt Si Tm,I4/mmm,139,1,4.1195,4.1195,9.8591,90,90,90
4002749,14734,Rb12 Sb8 I36,I Rb Sb,P2_1/c,14,5,14.59,8.1879,20.584,90,90.36,90
1527092,14735,Rb2 Ni2 Cl6,Cl Ni Rb,P6_3/mmc,194,4,6.955,6.955,5.906,90,90,120
1563781,14736,Cr3 Si6,Cr Si,P6_422,181,4,4.4289,4.4289,6.3663,90,90,120
8103435,14737,Eu1 Ga5.138 Au1.862,Au Eu Ga,P4/mmm,123,1,4.375,4.375,8.343,90,90,90
1541403,14738,Ga16 Ni8 O32,Ga Ni O,Fd-3m,227,0,8.258,8.258,8.258,90,90,90
4001133,14739,Tm4 Sn4.08 Ge3.92,Ge Sn Tm,Cmcm,63,2,4.2022,15.935,4.0247,90,90,90
1525021,14740,La1 Ga0.6 Co4.4,Co Ga La,P6/mmm,191,4,5.12,5.12,3.99,90,90,120
1537262,14741,Mo6 N2 O18,Mo N O,P6_3/m,176,4,10.568,10.568,3.726,90,90,120
1534877,14742,Gd16 C8 Br12,Br C Gd,Pnma,62,2,10.844,3.73,20.3609,90,90,90
9008839,14743,Cd4 S4,Cd S,F-43m,216,0,5.818,5.818,5.818,90,90,90
1522627,14744,Pd0.3 Ru1.4 Rh0.3,Pd Rh Ru,P6_3/mmc,194,4,2.707,2.707,4.297,90,90,120
1521711,14745,Nb1.8 Mo1.2 S6,Mo Nb S,R3m,160,4,3.2624,3.2624,17.981,90,90,120
7106564,14746,Ga4 H172 C132.0,C Ga H,P2_1/c,14,5,10.847,19.606,13.78,90,97.028,90
1535840,14747,Ba23.932 Ge100,Ba Ge,P4_132,213,0,14.5502,14.5502,14.5502,90,90,90
1509328,14748,Ag2 Pd2 F12,Ag F Pd,P-1,2,6,5.023,5.085,9.976,89.61,103.13,120.9
4331852,14749,Hf4 C178 O32,C Hf O,P2/c,13,5,22.545,11.275,19.763,90,106.55,90
9001207,14750,Fe11.784 P8 O40,Fe O P,P4_32_12,96,1,7.31,7.31,13.212,90,90,90
9012573,14751,Cr2 Sb4,Cr Sb,Pnnm,58,2,6.0275,6.8738,3.2715,90,90,90
1522291,14752,Ce1.334 Ti2 O6,Ce O Ti,Pmmm,47,2,3.8815,3.8621,7.7497,90,90,90
1524227,14753,Eu4 In4 Pd4,Eu In Pd,Pnma,62,2,7.474,4.464,8.529,90,90,90
1537861,14754,Ti1 Rh3,Rh Ti,Pm-3m,221,0,3.822,3.822,3.822,90,90,90
4331414,14755,Au4 Xe8 F68,Au F Xe,Pnma,62,2,9.115,8.542,15.726,90,90,90
1510437,14756,Yb4 In4 Au8,Au In Yb,Fm-3m,225,0,6.86,6.86,6.86,90,90,90
1509865,14757,Sm0.02 Ag3.98,Ag Sm,Fm-3m,225,0,4.0872,4.0872,4.0872,90,90,90
1539236,14758,Tb4 Ge4,Ge Tb,Cmcm,63,2,4.28,10.6712,7.8385,90,90,90
1524997,14759,Ce0.4 Y1.4 Th0.2,Ce Th Y,P6_3/mmc,194,4,3.6605,3.6605,5.7909,90,90,120
1527463,14760,Sn6 P18,P Sn,R-3m,166,4,7.3785,7.3785,10.5125,90,90,120
1511478,14761,Mg4 B16 Os12,B Mg Os,Cmcm,63,2,2.9128,11.859,9.758,90,90,90
1008186,14762,Th16 I48,I Th,Cccm,66,2,8.735,20.297,14.661,90,90,90
4124622,14763,La2 C4,C La,I4/mmm,139,1,3.934,3.934,6.572,90,90,90
1537601,14764,As20 Pb12 S40,As Pb S,P2_1,4,2,24.52,7.91,8.43,90,90,90
1539072,14765,P12 Rh16,P Rh,Pnma,62,2,9.994,3.317,11.662,90,90,90
1011329,14766,Pd1 O1,O Pd,P4/mmm,123,1,3,3,5.2,90,90,90
4062000,14767,Tl8 H72 C24,C H Tl,P4_2/n,86,1,13.3049,13.3049,6.2891,90,90,90
9009122,14768,Zn1 I2,I Zn,P-3m1,164,4,4.25,4.25,6.54,90,90,120
1527111,14769,Gd1 In1.65 Cu0.35,Cu Gd In,P6/mmm,191,4,4.77,4.77,3.675,90,90,120
1527547,14770,Zr0.18 U2 Ti0.82,Ti U Zr,P6/mmm,191,4,4.8387,4.8387,2.8527,90,90,120
1530833,14771,Cs6 W4 Cl18,Cl Cs W,P6_3/mmc,194,4,7.384,7.384,17.093,90,90,120
4031601,14772,Ce8 Mo58 O341,Ce Mo O,P-1,2,6,17.121,19.914,24.328,84.96,87.65,65.25
4344164,14773,Li2.24 Co4 O8,Co Li O,Cmce,64,2,2.8088,4.843,9.951,90,90,90
1529649,14774,Ce4 Si9.6 Ni34.4,Ce Ni Si,I4_1/amd,141,1,9.799,9.799,6.249,90,90,90
1535337,14775,Mg12.19 In5.81 Ir6,In Ir Mg,P6_3cm,185,4,7.887,7.887,8.366,90,90,120
4001617,14776,Yb12 Ga54 Pd18,Ga Pd Yb,P6_522,179,4,7.608,7.608,28.508,90,90,120
1528849,14777,Li56 I8 N16,I Li N,Fd-3m,227,0,10.367,10.367,10.367,90,90,90
1509589,14778,Al0.666 Ag1.334,Ag Al,P6_3/mmc,194,4,2.88,2.88,4.58,90,90,120
1551022,14779,Nd12 Ta4 O28,Nd O Ta,Pnma,62,2,7.6508,10.9308,7.5403,90,90,90
2223219,14780,Ti2 Ge2 Sb2,Ge Sb Ti,P4/nmm,129,1,3.7022,3.7022,8.2137,90,90,90
1529002,14781,D4.224 W8 O24,D O W,Im-3,204,0,7.562,7.562,7.562,90,90,90
1537827,14782,Lu2 Si4 Ni4,Lu Ni Si,I4/mmm,139,1,3.905,3.905,9.495,90,90,90
7219509,14783,Co4 As8 O16,As Co O,P4_2/mbc,135,1,8.3453,8.3453,5.6201,90,90,90
7050475,14784,Dy4 C336 N48,C Dy N,Pnma,62,2,28.589,26.655,10.922,90,90,90
1511737,14785,Fe2.5 B4 W3.5,B Fe W,P4/mbm,127,1,5.753,5.753,3.161,90,90,90
2208747,14786,U4 Cu18.51 Sn4,Cu Sn U,P6_3/mmc,194,4,4.9855,4.9855,20.317,90,90,120
1008935,14787,Pt2 O4,O Pt,Pnnm,58,2,4.486,4.537,3.138,90,90,90
2310270,14788,U8 Co8,Co U,I2_13,199,0,6.3557,6.3557,6.3557,90,90,90
9015865,14789,Ag6 P2,Ag P,Pm-3n,223,0,6,6,6,90,90,90
7200988,14790,K8 Ag4 F16,Ag F K,Cmce,64,2,6.182,12.632,6.436,90,90,90
1528089,14791,U6 Ga12.96 Cu36,Cu Ga U,R-3m,166,4,8.78,8.78,12.85,90,90,120
1538780,14792,Mn4 Sb4 Rh4,Mn Rh Sb,F-43m,216,0,6.145,6.145,6.145,90,90,90
2310897,14793,Th1 Pb3,Pb Th,Pm-3m,221,0,4.855,4.855,4.855,90,90,90
2105425,14794,Zn8 B32 O56,B O Zn,Pbca,61,2,13.714,8.091,8.631,90,90,90
2106496,14795,K8 Te16 O48,K O Te,C2/m,12,5,12.36,7.248,11.967,90,105.68,90
1536972,14796,La8 In42 Pd20,In La Pd,C2/m,12,5,23.143,4.547,19.407,90,133.43,90
9001919,14797,Fe19.6 Si4.4 O32,Fe O Si,Imma,74,2,5.8559,11.8936,8.3684,90,90,90
8103057,14798,Na8 Sr4 Sn16,Na Sn Sr,C2/c,15,5,19.0003,6.697,6.6511,90,93.935,90
2012690,14799,Na16 Ga16 O32,Ga Na O,Pbca,61,2,5.3145,10.6234,14.7782,90,90,90
2106611,14800,Ca20 Al24 O56,Al Ca O,Cmc2_1,36,2,11.253,10.966,10.29,90,90,90
1539692,14801,Sr16 Ga16 S40,Ga S Sr,Pbca,61,2,12.523,12.034,11.18,90,90,90
1537416,14802,Cd4 Pt12,Cd Pt,Cmmm,65,2,10.189,7.215,6.327,90,90,90
1510269,14803,Pr8 P12 Au4,Au P Pr,Pnma,62,2,7.7092,4.1875,16.056,90,90,90
5910051,14804,Rb1 I1 O3,I O Rb,Pm-3m,221,0,4.52,4.52,4.52,90,90,90
9004339,14805,Fe2 S2 O10,Fe O S,P-1,2,6,5.177,5.176,7.608,107.57,107.57,93.65
8104033,14806,Yb3.948 Al2.892 Fe31.224,Al Fe Yb,P6_3/mmc,194,4,8.5551,8.5551,8.421,90,90,120
9003568,14807,Ca4 S4 O16,Ca O S,P2_1/c,14,5,6.3769,6.6439,6.1667,90,102.22,90
2012921,14808,Nd8 Te12,Nd Te,Pnma,62,2,12.1856,4.3869,11.8687,90,90,90
1511284,14809,Y2 B1.998 O5.998,B O Y,P6_3/m,176,4,3.776,3.776,8.806,90,90,120
1528307,14810,Mg3 N1 F3,F Mg N,Pm-3m,221,0,4.216,4.216,4.216,90,90,90
4031245,14811,Ce62 Ni128,Ce Ni,F-43m,216,0,14.417,14.417,14.417,90,90,90
4342109,14812,Eu8 B44.0 O110,B Eu O,I23,197,0,17.8869,17.8869,17.8869,90,90,90
