dataId,No,formula,symbolSet,spaceGroup,spaceGroupNo,crystalSys,a,b,c,alpha,beta,gamma
1534903.0,8403,Nb4,Nb,Fm-3m,225,0,4.23,4.23,4.23,90.0,90.0,90.0
1529966.0,8404,Ta33 Tl13.02 O90,O Ta Tl,R-3m,166,4,7.503,7.503,43.4,90.0,90.0,120.0
2201133.0,8405,Fe4 H104 C84,C Fe H,P2_1/c,14,5,8.35,13.925,14.645,90.0,95.88,90.0
1530615.0,8406,Zr2 Po2,Po Zr,P6_3/mmc,194,4,4.031,4.031,6.907,90.0,90.0,120.0
8000084.0,8407,Y2 Ni8 B2,B Ni Y,P6/mmm,191,4,4.4977,4.4977,6.942,90.0,90.0,120.0
8102911.0,8408,Eu2 Mg1.12 Ga6.88,Eu Ga Mg,I4/mmm,139,1,4.3831,4.3831,11.0632,90.0,90.0,90.0
1511323.0,8409,Tl6 B2 S6,B S Tl,P2_1/m,11,5,5.444,9.699,6.69,90.0,98.13,90.0
8102933.0,8410,Gd32 Ge8 I48,Gd Ge I,C2/c,15,5,19.315,12.1014,13.5305,90.0,97.545,90.0
1528454.0,8411,Li4 Pd2 O4,Li O Pd,Immm,71,2,3.74,2.975,9.354,90.0,90.0,90.0
7222785.0,8412,Sm4 In8 Rh4,In Rh Sm,Cmcm,63,2,4.381,10.093,7.883,90.0,90.0,90.0
4030797.0,8413,Rb3 Tb3 S6,Rb S Tb,R-3m,166,4,4.08,4.08,22.874,90.0,90.0,120.0
1536815.0,8414,Ta2 O2 F6,F O Ta,I4/mmm,139,1,3.9448,3.9448,8.486,90.0,90.0,90.0
1532828.0,8415,V8 Te8 O36,O Te V,P2_1/c,14,5,7.2475,9.4901,10.073,90.0,94.45,90.0
2104861.0,8416,Zn3 As3 O7.5,As O Zn,Pm,6,5,6.724800000000001,8.4605,4.7791,90.0,105.319,90.0
1538740.0,8417,Nd10.668 S16,Nd S,I-43d,220,0,8.599,8.599,8.599,90.0,90.0,90.0
1510608.0,8418,Os1 Ir2.2 Au0.8,Au Ir Os,Fm-3m,225,0,3.824,3.824,3.824,90.0,90.0,90.0
9000263.0,8419,Fe14.12 Cu20.12 S32,Cu Fe S,I-43m,217,0,10.593,10.593,10.593,90.0,90.0,90.0
1522730.0,8420,Zr8 Mn4.8 V11.2,Mn V Zr,Fd-3m,227,0,7.33,7.33,7.33,90.0,90.0,90.0
9008802.0,8421,Al1 Ni1,Al Ni,Pm-3m,221,0,2.881,2.881,2.881,90.0,90.0,90.0
4125830.0,8422,Cd54 Se80 O4,Cd O Se,P-43m,215,0,24.412,24.412,24.412,90.0,90.0,90.0
1522374.0,8423,La2 Ga12,Ga La,P4/nbm,125,1,6.1041,6.1041,7.7052,90.0,90.0,90.0
9008943.0,8424,P4 W4,P W,Pnma,62,2,6.219,5.717,3.238,90.0,90.0,90.0
1522179.0,8425,Sc4 Ni4 Sn4,Ni Sc Sn,Pnma,62,2,6.625,4.333,7.536,90.0,90.0,90.0
1510067.0,8426,Zn1.76 Au0.24,Au Zn,P6_3/mmc,194,4,2.8122,2.8122,4.3721,90.0,90.0,120.0
2216823.0,8427,La8 Si4 S20,La S Si,P2_1/c,14,5,7.620800000000001,12.6407,7.8998,90.0,101.55899999999998,90.0
9000274.0,8428,Mg4 Si2 O8,Mg O Si,Pbam,55,2,4.98,8.85,2.75,90.0,90.0,90.0
1539489.0,8429,Na32.016 Cd15.984 O32,Cd Na O,Ia-3,206,0,10.715,10.715,10.715,90.0,90.0,90.0
4030271.0,8430,Cu1.4 Bi4.4 S8,Bi Cu S,P-1,2,6,4.029,6.906,12.902,85.08,81.99,73.05
1534822.0,8431,Li2 Mn1 Br4,Br Li Mn,Fm-3m,225,0,5.6731,5.6731,5.6731,90.0,90.0,90.0
8103539.0,8432,Ca8 Al4 F28,Al Ca F,Pnma,62,2,7.685,6.998,9.549,90.0,90.0,90.0
1509157.0,8433,Cs4 Ag4 Br8,Ag Br Cs,Cmcm,63,2,19.9,4.5767,5.9487,90.0,90.0,90.0
1537770.0,8434,In1.8 Sb2.2,In Sb,I4_1/amd,141,1,5.842,5.842,3.184,90.0,90.0,90.0
2103927.0,8435,Sm4 Mo20 O32,Mo O Sm,P2_1/c,14,5,7.562000000000001,9.0197,9.9226,90.0,109.6643,90.0
1535908.0,8436,Sn12 P7.92,P Sn,R-3m,166,4,3.968,3.968,35.34,90.0,90.0,120.0
1511003.0,8437,Pr2 Co4 B4,B Co Pr,I4/mmm,139,1,3.5985,3.5985,9.951,90.0,90.0,90.0
1537236.0,8438,Bi33.84 Rh3 Br36.855,Bi Br Rh,R3,146,4,12.961,12.961,16.416,90.0,90.0,120.0
1524651.0,8439,Zr8 Fe8 Co8,Co Fe Zr,Fd-3m,227,0,7.012,7.012,7.012,90.0,90.0,90.0
1539717.0,8440,Ca2 Mn2 Sn2,Ca Mn Sn,P4/nmm,129,1,4.484,4.484,7.507,90.0,90.0,90.0
1537900.0,8441,U8 Mn16,Mn U,Fd-3m,227,0,7.157,7.157,7.157,90.0,90.0,90.0
1521569.0,8442,Lu4 Ge4 Rh4,Ge Lu Rh,Pnma,62,2,6.736,4.216,7.493,90.0,90.0,90.0
1509834.0,8443,Ag14.416 Mo36 Se44,Ag Mo Se,Cmcm,63,2,11.91,13.614,11.679,90.0,90.0,90.0
4307920.0,8444,Gd2 Ge0.99994 Br2,Br Gd Ge,P-3m1,164,4,4.166777,4.166777,9.8172579,90.0,90.0,120.0
1545122.0,8445,Al12 S18 O72,Al O S,R-3,148,4,8.032,8.032,21.36,90.0,90.0,120.0
2200911.0,8446,Sr2 P4 O12,O P Sr,P-1,2,6,5.797000000000001,7.206000000000001,8.068,97.87,104.51000000000002,106.55
9013960.0,8447,Ca4 Fe16 O24,Ca Fe O,Cmcm,63,2,3.05,9.986,15.321,90.0,90.0,90.0
2241796.0,8448,Nb2 F8,F Nb,I4/mmm,139,1,4.0876,4.0876,8.1351,90.0,90.0,90.0
1512066.0,8449,H88 Ru4 C80,C H Ru,P2_1/c,14,5,10.3078,10.4979,14.5178,90.0,109.452,90.0
1510790.0,8450,Ni80 Sn12 B24,B Ni Sn,Fm-3m,225,0,10.598,10.598,10.598,90.0,90.0,90.0
5910061.0,8451,Zn18 C6 O36,C O Zn,P-1,2,3,5.700000000000001,5.7,5.7,48.6,48.60000000000002,48.60000000000002
9015257.0,8452,Ta29.2 Ag9.984 O87.98,Ag O Ta,P6_3/mmc,194,4,7.52,7.52,36.45,90.0,90.0,120.0
1538030.0,8453,Pt6 O8,O Pt,Im-3m,229,0,6.238,6.238,6.238,90.0,90.0,90.0
1524633.0,8454,Ce0.8 Gd3.2 Mn8,Ce Gd Mn,P6_3/mmc,194,4,5.437,5.437,8.822,90.0,90.0,120.0
1523755.0,8455,La6 Ga4 Ni8,Ga La Ni,C2/m,12,6,10.273,8.357000000000001,4.225,90.0,90.0,99.32
1537030.0,8456,Y1 Al2 Ge2,Al Ge Y,P-3m1,164,4,4.205,4.205,6.699,90.0,90.0,120.0
1511579.0,8457,Pr5 Co19 B6,B Co Pr,P6/mmm,191,4,5.1264,5.1264,16.5602,90.0,90.0,120.0
1539949.0,8458,Ca4 N8 Cl8,Ca Cl N,Aem2,39,2,6.0042,7.8254,12.3491,90.0,90.0,90.0
1518310.0,8459,Ba24 C96 O208,Ba C O,C2/c,15,5,13.410899999999998,16.2568,27.9028,90.0,98.98399999999998,90.0
1010423.0,8460,Ba4 Te4,Ba Te,Fm-3m,225,0,6.82,6.82,6.82,90.0,90.0,90.0
2310284.0,8461,Cr16 Co14,Co Cr,P4_2/mnm,136,1,8.81,8.81,4.56,90.0,90.0,90.0
2310194.0,8462,Th8 Ni8,Ni Th,Pnma,62,2,14.15,4.31,5.73,90.0,90.0,90.0
1510670.0,8463,Er2 B4 Rh6,B Er Rh,Cmmm,65,5,5.358,9.25,3.097,90.0,90.35,90.0
1527354.0,8464,Ba4 Ge4 Pt4,Ba Ge Pt,P2_13,198,0,6.747,6.747,6.747,90.0,90.0,90.0
2106573.0,8465,Y8 Se8 F8,F Se Y,P2_1/m,11,6,9.962,13.001,4.106,90.0,90.0,104.92000000000002
8104366.0,8466,Na24 Ga4 As12,As Ga Na,P-1,2,6,8.169999999999998,8.202,17.287,94.25,94.84,119.77000000000002
8104408.0,8467,K16 Ga8 P16,Ga K P,P2_1/c,14,5,10.215,14.016,8.636,90.0,109.37,90.0
9008635.0,8468,Eu4 Te4,Eu Te,Fm-3m,225,0,6.584,6.584,6.584,90.0,90.0,90.0
1563181.0,8469,Yb48 S72 O288,O S Yb,R3c,161,4,18.1958,18.1958,22.2853,90.0,90.0,120.0
1520875.0,8470,Rb8 Te12,Rb Te,Pnma,62,2,16.109,10.591,4.786,90.0,90.0,90.0
7222748.0,8471,Ba4 Sb4 O10,Ba O Sb,Cmcm,63,2,4.01,14.506,6.366,90.0,90.0,90.0
1521015.0,8472,Ca3 Cu11.658 As6,As Ca Cu,R-3m,166,4,4.163,4.163,22.554,90.0,90.0,120.0
4030509.0,8473,Mg8 C80 N32,C Mg N,Pbca,61,2,10.424,16.907,15.601,90.0,90.0,90.0
4305398.0,8474,Mg12 Ru8,Mg Ru,P4_132,213,0,6.9352,6.9352,6.9352,90.0,90.0,90.0
2236088.0,8475,Cs2 U4 Te12,Cs Te U,Cmcm,63,2,4.2129,25.6317,6.0385,90.0,90.0,90.0
1559442.0,8476,La8 Cr12 O76,Cr La O,P2_1/c,14,5,10.6,19.317,8.188,90.0,90.88,90.0
1526437.0,8477,Nd1 Ge0.54 Rh0.79,Ge Nd Rh,Pm-3m,221,0,3.995,3.995,3.995,90.0,90.0,90.0
1532743.0,8478,Ba1 Zr1 O3,Ba O Zr,Pm-3m,221,0,4.19134,4.19134,4.19134,90.0,90.0,90.0
1538111.0,8479,Nb1 Ir3,Ir Nb,Pm-3m,221,0,3.89,3.89,3.89,90.0,90.0,90.0
4345717.0,8480,Dy4 Mn12 O24,Dy Mn O,Pmmn,59,2,7.2479,7.4525,7.8022,90.0,90.0,90.0
1525043.0,8481,Dy10 Pb6,Dy Pb,P6_3/mcm,193,4,8.957,8.957,6.546,90.0,90.0,120.0
1534311.0,8482,Sm4 Si8,Si Sm,I4_1/amd,141,1,4.049,4.049,13.36,90.0,90.0,90.0
1515140.0,8483,Fe8 H96 C96,C Fe H,Pbca,61,2,7.3925,12.3693,19.4209,90.0,90.0,90.0
4071920.0,8484,Cr1 H26 C24,C Cr H,P-1,2,6,7.372,8.565000000000001,8.586,69.97700000000002,74.02700000000002,73.58900000000001
8103405.0,8485,Ag18 As6 Se18,Ag As Se,R3c,161,4,11.299,11.299,8.759,90.0,90.0,120.0
1548686.0,8486,W4 O8,O W,P2_1/c,14,5,5.576899999999999,4.8986,5.6644,90.0,120.678,90.0
7222887.0,8487,Sr1 Be0.75 Ge1.25,Be Ge Sr,P-6m2,187,4,4.08,4.08,4.66,90.0,90.0,120.0
1533057.0,8488,Mn4 Al4 F20,Al F Mn,Ama2,40,2,9.54,9.85,3.58,90.0,90.0,90.0
1541420.0,8489,Yb2 U2 O8.34,O U Yb,Fm-3m,225,0,5.288,5.288,5.288,90.0,90.0,90.0
2300484.0,8490,Na4 Ni4 F12,F Na Ni,Cmcm,63,2,3.0294,10.0534,7.3938,90.0,90.0,90.0
1517994.0,8491,Nb8 P4 S40,Nb P S,P2_12_12,18,2,13.739,12.95,7.211,90.0,90.0,90.0
2310109.0,8492,Th1 B4.2 Pd0.84,B Pd Th,Pm-3m,221,0,4.2,4.2,4.2,90.0,90.0,90.0
1509945.0,8493,Ag3 S1 Br1,Ag Br S,Pm-3m,221,0,4.806,4.806,4.806,90.0,90.0,90.0
4343683.0,8494,Sc6 Cl6,Cl Sc,R-3m,166,4,3.473,3.473,26.71,90.0,90.0,120.0
1509991.0,8495,Ce6 Al24.606 Ag26.394,Ag Al Ce,R-3m,166,4,9.403,9.403,13.687,90.0,90.0,120.0
1522420.0,8496,Tb1 Pd3,Pd Tb,Pm-3m,221,0,4.08,4.08,4.08,90.0,90.0,90.0
1525844.0,8497,Bi16 Rh16 O53.6,Bi O Rh,Fd-3m,227,0,10.238,10.238,10.238,90.0,90.0,90.0
7221165.0,8498,Na29.6 Sn8,Na Sn,Pnma,62,2,9.82,5.57,22.79,90.0,90.0,90.0
1522950.0,8499,Yb8 Al49.22 Cu16.78,Al Cu Yb,I4/mmm,139,1,8.565,8.565,16.255,90.0,90.0,90.0
4124613.0,8500,Sr2 Cu4 O6,Cu O Sr,Cmmm,65,2,3.9313,11.5629,3.4926,90.0,90.0,90.0
9009187.0,8501,Th2 Te2 O2,O Te Th,P4/nmm,129,1,4.118,4.118,7.549,90.0,90.0,90.0
4084132.0,8502,H136 Pt4 C104,C H Pt,P2_12_12_1,19,2,7.991,12.918,20.335,90.0,90.0,90.0
1521786.0,8503,Ca6 Si2 Br4,Br Ca Si,Cm,8,5,7.921,4.566,12.259,90.0,106.98,90.0
7200837.0,8504,Sn4 H92 C88,C H Sn,P2_1/c,14,5,14.356,7.707,17.147,90.0,97.47,90.0
1523501.0,8505,Nb1 Rh3,Nb Rh,Pm-3m,221,0,3.865,3.865,3.865,90.0,90.0,90.0
1509921.0,8506,Ag48 Bi16 O48,Ag Bi O,I4_1,80,1,14.1924,14.1924,8.7997,90.0,90.0,90.0
4031385.0,8507,Dy2 H6 O6,Dy H O,P6_3/m,176,4,6.286,6.286,3.577,90.0,90.0,120.0
9008741.0,8508,Th4 As4,As Th,Fm-3m,225,0,5.972,5.972,5.972,90.0,90.0,90.0
4102302.0,8509,Ca3.216 Bi4.784 Au16,Au Bi Ca,F-43m,216,0,7.9046,7.9046,7.9046,90.0,90.0,90.0
4329645.0,8510,Fe2 Se2,Fe Se,P4/nmm,129,1,3.779,3.779,5.5111,90.0,90.0,90.0
1521142.0,8511,Na4 C4,C Na,Fm-3m,225,0,6.756,6.756,6.756,90.0,90.0,90.0
2105383.0,8512,Ga4 Ag36 Se24,Ag Ga Se,P2_13,198,0,11.126,11.126,11.126,90.0,90.0,90.0
1539520.0,8513,U2 Si4 Pt4,Pt Si U,P4/nmm,129,1,4.1972,4.1972,9.6906,90.0,90.0,90.0
2002901.0,8514,Pb4 Se8 O20,O Pb Se,P2_1/c,14,5,4.515,9.503,11.618,90.0,90.33,90.0
1523800.0,8515,La1 Tl1.5 Pb1.5,La Pb Tl,Pm-3m,221,0,4.845,4.845,4.845,90.0,90.0,90.0
1200003.0,8516,Cu8 P8 O28,Cu O P,C2/c,15,5,6.851280000000001,8.11775,9.15352,90.0,109.3,90.0
1008464.0,8517,Rb20 Si4 As12,As Rb Si,Pnma,62,2,14.169,5.671,15.479,90.0,90.0,90.0
1528418.0,8518,Ba10 Fe8 S22,Ba Fe S,Pmn2_1,31,2,16.06,7.26,8.863,90.0,90.0,90.0
9014825.0,8519,Y4 C4 O16,C O Y,P2_12_12_1,19,2,6.9591,4.8141,8.4722,90.0,90.0,90.0
2310973.0,8520,Tl0.6 Pb3.4,Pb Tl,Fm-3m,225,0,4.939,4.939,4.939,90.0,90.0,90.0
1008537.0,8521,Na6 As2,As Na,P6_3/mmc,194,4,4.874,4.874,8.515,90.0,90.0,120.0
1530096.0,8522,Li8 Ga8 Cl24,Cl Ga Li,Pnma,62,2,15.137,9.73,6.132,90.0,90.0,90.0
1521783.0,8523,Ca3 Si1 Br2,Br Ca Si,P-3m1,164,4,4.55,4.55,11.02,90.0,90.0,120.0
1540201.0,8524,Co2 Se2,Co Se,P6_3/mmc,194,4,3.62,3.62,5.2,90.0,90.0,120.0
4349604.0,8525,Cu64 Ge48 Se152,Cu Ge Se,Im-3,204,0,23.5208,23.5208,23.5208,90.0,90.0,90.0
1514112.0,8526,Mn16 O56,Mn O,P2_1/c,14,5,6.7956,16.6868,9.4539,90.0,100.2,90.0
1528709.0,8527,La4 Ga24 Pd2,Ga La Pd,P4/nbm,125,1,6.108,6.108,15.554,90.0,90.0,90.0
1010268.0,8528,K2 N2 O4,K N O,Cm,8,5,4.45,4.99,7.31,90.0,114.83,90.0
4311686.0,8529,Ba4 Bi6,Ba Bi,Immm,71,2,4.8186,7.989,9.982,90.0,90.0,90.0
1561892.0,8530,Mg8 Cl4 O12,Cl Mg O,Pnma,62,2,6.24984,9.20083,6.87485,90.0,90.0,90.0
1010118.0,8531,Cs1 Hg1 Br3,Br Cs Hg,Pm-3m,221,0,5.77,5.77,5.77,90.0,90.0,90.0
9000077.0,8532,Fe9 S12,Fe S,R-3m,166,4,3.47,3.47,34.5,90.0,90.0,120.0
1526565.0,8533,Na1 Li2 N1,Li N Na,P6/mmm,191,4,3.65,3.65,4.6,90.0,90.0,120.0
1525999.0,8534,Pr4 Ni4 O12,Ni O Pr,Pnma,62,2,5.4161,5.3737,7.6226,90.0,90.0,90.0
1523546.0,8535,Ga64 Ni48,Ga Ni,Ia-3d,230,0,11.411,11.411,11.411,90.0,90.0,90.0
4030863.0,8536,Cu8 W24 Br56,Br Cu W,Pn-3,201,0,13.3866,13.3866,13.3866,90.0,90.0,90.0
1010448.0,8537,Na2 C2 N2,C N Na,Immm,71,2,3.74,4.71,5.61,90.0,90.0,90.0
1529751.0,8538,Al1 Cr3 B4,Al B Cr,Pmmm,47,2,2.952,8.091,2.989,90.0,90.0,90.0
1537224.0,8539,Ti3 O6,O Ti,P3_121,152,4,5.291,5.291,6.133,90.0,90.0,120.0
1532932.0,8540,Sm2 Ge4 Ru4,Ge Ru Sm,I4/mmm,139,1,4.229,4.229,9.933,90.0,90.0,90.0
1526312.0,8541,Hf10 P14 Pd18,Hf P Pd,Amm2,38,2,3.776,26.382,6.5,90.0,90.0,90.0
9012917.0,8542,Ca1,Ca,Pm-3m,221,0,2.615,2.615,2.615,90.0,90.0,90.0
2009419.0,8543,Ni26 Sn26,Ni Sn,P-43m,215,0,8.854,8.854,8.854,90.0,90.0,90.0
4030262.0,8544,Y24 O20.02 F31.98,F O Y,Pbcm,57,2,5.415,33.133,5.53,90.0,90.0,90.0
4338528.0,8545,Ba2 Sn6.358 Au1.642,Au Ba Sn,I4mm,107,1,4.9597,4.9597,11.225,90.0,90.0,90.0
1517886.0,8546,Bi4 C32 Cl12,Bi C Cl,P-1,2,6,9.661,10.963,11.275,91.78000000000002,99.37,103.49
8104498.0,8547,Na12 Al4 Se12,Al Na Se,P2_1/c,14,5,7.499,7.203,13.196,90.0,90.372,90.0
1541836.0,8548,Cd20 Si8 O40,Cd O Si,P2_1/c,14,5,17.95,5.28,11.5,90.0,109.0,90.0
9004093.0,8549,Co2 Sb2 S2,Co S Sb,Pmn2_1,31,2,4.873,5.852,3.608,90.0,90.0,90.0
1511240.0,8550,B4 Mo8,B Mo,I4/mcm,140,1,5.547,5.547,4.739,90.0,90.0,90.0
1538823.0,8551,Ni0.32 Ru1.68,Ni Ru,P6_3/mmc,194,4,2.677,2.677,4.254,90.0,90.0,120.0
2010454.0,8552,Al10.8 Fe4 Si9.2,Al Fe Si,I4/mcm,140,1,6.061,6.061,9.525,90.0,90.0,90.0
1524058.0,8553,Sc6 Ga24.48 Co26.52,Co Ga Sc,R-3m,166,4,8.67,8.67,12.12,90.0,90.0,120.0
1525321.0,8554,Er8 Co8 Ru8,Co Er Ru,Fd-3m,227,0,7.25,7.25,7.25,90.0,90.0,90.0
8104378.0,8555,Ba18 Ge46 O114,Ba Ge O,P6_3cm,185,4,11.6784,11.6784,19.2545,90.0,90.0,120.0
1527061.0,8556,Mn8 Mo8 O32,Mn Mo O,C2/m,12,5,10.469,9.516,7.143,90.0,106.28,90.0
4344132.0,8557,Li14 V2 N8,Li N V,P4_2/nmc,137,1,6.7575,6.7575,4.8818,90.0,90.0,90.0
4133571.0,8558,K4 H56 C84,C H K,P2_1/c,14,5,12.85953,8.3632,14.53708,90.0,71.2596,90.0
1522461.0,8559,Ti4 Ga4 Ni8,Ga Ni Ti,Fm-3m,225,0,5.88,5.88,5.88,90.0,90.0,90.0
4124660.0,8560,Sm2 S1 O2,O S Sm,P-3m1,164,4,3.8934,3.8934,6.717,90.0,90.0,120.0
9007522.0,8561,Mn11.84 Fe20.16 O48,Fe Mn O,Ia-3,206,0,9.4126,9.4126,9.4126,90.0,90.0,90.0
7707163.0,8562,Ti8 P8 O36,O P Ti,P2_1/c,14,5,5.1187,11.06,14.4556,90.0,107.645,90.0
1509532.0,8563,Ag2 Sb2 Se4,Ag Sb Se,Fm-3m,225,0,5.74,5.74,5.74,90.0,90.0,90.0
9004535.0,8564,U2 C2 O10,C O U,Imm2,44,2,4.84,9.273,4.298,90.0,90.0,90.0
4082575.0,8565,H124 Ru4 C68,C H Ru,P-1,2,6,10.228000000000002,11.6952,14.0881,85.21599999999998,85.104,87.385
7209360.0,8566,Ba2 Ag4 Ge4,Ag Ba Ge,I4/mmm,139,1,4.58,4.58,10.69,90.0,90.0,90.0
4343820.0,8567,Cs8 Li8 F16,Cs F Li,C2/c,15,5,6.01,11.64,8.18,90.0,90.81,90.0
8101512.0,8568,Sn8 O4 F20,F O Sn,C2/m,12,5,9.160000000000002,6.643,8.339,90.0,116.52,90.0
9008869.0,8569,In2 N2,In N,P6_3mc,186,4,3.533,3.5330000000000004,5.693,90.0,90.0,120.0
7222595.0,8570,Rb24 Ge12 O36,Ge O Rb,P2_1/c,14,5,6.629999999999999,13.468,16.666,90.0,107.47,90.0
9015635.0,8571,Li1.7392 Fe4.0008,Fe Li,Fd-3m,227,0,8.4318,8.4318,8.4318,90.0,90.0,90.0
1537625.0,8572,Np8 Ru16,Np Ru,Fd-3m,227,0,7.446,7.446,7.446,90.0,90.0,90.0
1539941.0,8573,Ni8 S32 N32,N Ni S,P2_1/c,14,5,8.429999999999998,13.4,12.55,90.0,90.75,90.0
9009183.0,8574,Sr2 H2 Cl2,Cl H Sr,P4/nmm,129,1,4.1,4.1,6.961,90.0,90.0,90.0
4001837.0,8575,Li60 Si16,Li Si,I-43d,220,0,10.687,10.687,10.687,90.0,90.0,90.0
1522583.0,8576,Li5.4 Ca8 Al10.6,Al Ca Li,P6_3/mmc,194,4,5.796,5.796,18.754,90.0,90.0,120.0
9007824.0,8577,Lu3 Fe6 O12,Fe Lu O,R-3m,166,4,3.4406,3.4406,25.28,90.0,90.0,120.0
2106695.0,8578,Ba4 S8,Ba S,C2/c,15,5,9.299,4.736,8.993,90.0,118.37000000000002,90.0
1528377.0,8579,Ta8 F40,F Ta,C2/m,12,5,9.5462,14.3678,5.0174,90.0,97.086,90.0
1535193.0,8580,K24 Nb16 S88,K Nb S,C2/c,15,5,35.634,7.8448,12.1505,90.0,100.85299999999998,90.0
1509981.0,8581,Ca76 Ag32 N28,Ag Ca N,Fm-3m,225,0,14.7443,14.7443,14.7443,90.0,90.0,90.0
4316268.0,8582,Ba2 Cu14.622 Sb10,Ba Cu Sb,P6_3/mmc,194,4,7.0154,7.0154000000000005,12.5423,90.0,90.0,120.0
9013282.0,8583,Ca12 Ti24 O48,Ca O Ti,Cmcm,63,2,9.086,9.335,8.585,90.0,90.0,90.0
1541527.0,8584,Ga16 Fe8.0 O32,Fe Ga O,Fd-3m,227,0,8.363,8.363,8.363,90.0,90.0,90.0
2106175.0,8585,W48 N40 O208,N O W,Pbca,61,2,19.07,24.42,10.915,90.0,90.0,90.0
1537422.0,8586,Ba1 Pb1 F6,Ba F Pb,R-3m,166,3,4.98,4.98,4.98,96.83,96.83,96.83
1539406.0,8587,Pr2 Ni4 Sn4,Ni Pr Sn,I4/mmm,139,1,4.429,4.429,10.13,90.0,90.0,90.0
4031651.0,8588,Tb8 Ni16,Ni Tb,Fd-3m,227,0,7.154,7.154,7.154,90.0,90.0,90.0
8104476.0,8589,Na16 Al16 Se32,Al Na Se,C2/c,15,5,10.72,10.708,14.126,90.0,100.9,90.0
2102192.0,8590,Cu28 P4 Se24,Cu P Se,Pna2_1,33,2,14.3179,7.1112,10.1023,90.0,90.0,90.0
7222946.0,8591,Na12 Hg3 P6,Hg Na P,R-3m,166,4,5.008,5.008,25.447,90.0,90.0,120.0
1510458.0,8592,Pr4 Au8,Au Pr,Imma,74,2,4.672,7.04,8.178,90.0,90.0,90.0
1527827.0,8593,Nd4 V4 O16,Nd O V,I4_1/amd,141,1,7.33,7.33,6.43,90.0,90.0,90.0
4001799.0,8594,Ba96 Nb48 O216,Ba Nb O,Pca2_1,29,2,12.0872,24.8979,21.0015,90.0,90.0,90.0
1561387.0,8595,Sr1 Al2 Pt3,Al Pt Sr,P6/mmm,191,4,5.6629,5.662899999999999,3.8939,90.0,90.0,120.0
4310930.0,8596,K4 P4 Se24,K P Se,Pca2_1,29,2,11.491,6.791,11.289,90.0,90.0,90.0
4320350.0,8597,Na20 Sr2 Sn24,Na Sn Sr,I-43m,217,0,11.2176,11.2176,11.2176,90.0,90.0,90.0
1525870.0,8598,Nd6 Cu24 P12,Cu Nd P,Pnnm,58,2,14.6746,11.0027,3.9045,90.0,90.0,90.0
1535652.0,8599,Hg2 Pd2 F8,F Hg Pd,Pa-3,205,0,5.43,5.43,5.43,90.0,90.0,90.0
2106927.0,8600,Na4 Ti4 F16,F Na Ti,Pbcn,60,2,4.976,5.755,11.07,90.0,90.0,90.0
1010572.0,8601,Cs4 Cl4 O16,Cl Cs O,F-43m,216,0,7.96,7.96,7.96,90.0,90.0,90.0
4331516.0,8602,La16 Ni48 B16,B La Ni,Cmcm,63,2,10.769,16.164,7.6414,90.0,90.0,90.0
4511699.0,8603,Cd4 S4 O20,Cd O S,P2_1/c,14,5,7.6262,7.4531,7.6295,90.0,115.423,90.0
4338187.0,8604,Ni6 Cl4.16 O15.84,Cl Ni O,C2/m,12,5,14.957459999999998,3.14125,10.4818,90.0,101.5675,90.0
2020363.0,8605,Ba4 Pb2 O8,Ba O Pb,I4/mmm,139,1,4.2965,4.2965,13.2285,90.0,90.0,90.0
1525682.0,8606,Rh16 O24,O Rh,Pbca,61,2,5.1477,5.4425,14.6977,90.0,90.0,90.0
2106272.0,8607,Li4 Ga4 O32,Ga Li O,C2,5,5,17.380000000000003,6.394,7.534,90.0,92.8,90.0
7209320.0,8608,Ag2 Bi2 Te4,Ag Bi Te,Fm-3m,225,0,6.457,6.457,6.457,90.0,90.0,90.0
4336623.0,8609,Nd14 Zn42.148 Pb3.852,Nd Pb Zn,Pbam,55,2,15.576,17.281,4.4564,90.0,90.0,90.0
1525275.0,8610,Gd24 Ga4 Co8,Co Ga Gd,Immm,71,2,9.4,9.552,9.872,90.0,90.0,90.0
1529983.0,8611,K4 Hg4 I12,Hg I K,Pna2_1,33,2,9.35,11.52,8.69,90.0,90.0,90.0
4326105.0,8612,Cs8 Te16 O46.272,Cs O Te,Fd-3m,227,0,10.3207,10.3207,10.3207,90.0,90.0,90.0
1011277.0,8613,Mg6 P4,Mg P,Pn-3m,224,0,5.92,5.92,5.92,90.0,90.0,90.0
4304076.0,8614,Sm4 Mn6 Bi12,Bi Mn Sm,P2_1/m,11,5,10.3917,4.4557,13.2793,90.0,108.01,90.0
1521894.0,8615,Fe6.88 P3.96 O20,Fe O P,I4_1/amd,141,1,5.3053,5.3053,12.662,90.0,90.0,90.0
4124685.0,8616,Na6 O6,Na O,P-62m,189,4,6.22,6.22,4.47,90.0,90.0,120.0
1539250.0,8617,V2 P2,P V,P6_3/mmc,194,4,3.18,3.18,6.22,90.0,90.0,120.0
1542233.0,8618,Pb6 S2 O12,O Pb S,P2_1/m,11,5,7.1816,5.7848,8.0528,90.0,102.395,90.0
8104150.0,8619,Ti4 Cu8 Te12,Cu Te Ti,C2/m,12,5,19.731,3.97,7.077,90.0,95.9,90.0
9005880.0,8620,Ti4 Mn4 O12,Mn O Ti,Pnma,62,2,5.1048,5.3046,7.418,90.0,90.0,90.0
